Date,Open,High,Low,Close,Volume,Adj Close
2017-03-31,278.730011,279.679993,276.320007,278.299988,3288600,278.299988
2017-03-30,278.040009,282.00,277.209991,277.920013,4136700,277.920013
2017-03-29,278.339996,279.600006,275.540009,277.380005,3667800,277.380005
2017-03-28,277.019989,280.679993,275.00,277.450012,7966200,277.450012
2017-03-27,260.600006,270.570007,259.75,270.220001,6217800,270.220001
2017-03-24,255.699997,263.890015,255.009995,263.160004,5619600,263.160004
2017-03-23,255.389999,257.670013,253.300003,254.779999,3299700,254.779999
2017-03-22,251.559998,255.070007,250.509995,255.009995,4029100,255.009995
2017-03-21,262.829987,264.799988,250.240005,250.679993,6891700,250.679993
2017-03-20,260.600006,264.549988,258.820007,261.920013,3597500,261.920013
2017-03-17,264.00,265.329987,261.200012,261.50,6475900,261.50
2017-03-16,262.399994,265.75,259.059998,262.049988,7100400,262.049988
2017-03-15,257.00,261.00,254.270004,255.729996,4816600,255.729996
2017-03-14,246.110001,258.119995,246.020004,258.00,7575500,258.00
2017-03-13,244.820007,246.850006,242.779999,246.169998,3010700,246.169998
2017-03-10,246.210007,246.50,243.00,243.690002,3057000,243.690002
2017-03-09,247.630005,248.660004,243.00,244.899994,3861500,244.899994
2017-03-08,247.00,250.070007,245.320007,246.869995,3725200,246.869995
2017-03-07,251.919998,253.889999,248.320007,248.589996,3449200,248.589996
2017-03-06,247.910004,251.699997,247.509995,251.210007,3351200,251.210007
2017-03-03,250.740005,251.899994,249.00,251.570007,2919400,251.570007
2017-03-02,249.710007,253.279999,248.270004,250.479996,3342300,250.479996
2017-03-01,254.179993,254.850006,249.110001,250.020004,4800300,250.020004
2017-02-28,244.190002,251.00,243.899994,249.990005,6065600,249.990005
2017-02-27,248.169998,248.360001,242.009995,246.229996,11432900,246.229996
2017-02-24,252.660004,258.25,250.199997,257.00,8160500,257.00
2017-02-23,264.00,264.660004,255.559998,255.990005,14867000,255.990005
2017-02-22,280.309998,283.450012,272.600006,273.51001,8081400,273.51001
2017-02-21,275.450012,281.399994,274.01001,277.390015,5634500,277.390015
2017-02-17,265.799988,272.890015,264.149994,272.230011,6247600,272.230011
2017-02-16,277.600006,280.00,268.50,268.950012,7053800,268.950012
2017-02-15,280.00,282.23999,276.440002,279.76001,4935600,279.76001
2017-02-14,279.029999,287.390015,278.609985,280.980011,7329400,280.980011
2017-02-13,270.73999,280.790009,270.51001,280.600006,7029600,280.600006
2017-02-10,269.790009,270.950012,266.109985,269.230011,3619700,269.230011
2017-02-09,266.25,271.179993,266.149994,269.200012,7820200,269.200012
2017-02-08,257.350006,263.359985,256.200012,262.079987,3933000,262.079987
2017-02-07,258.190002,260.00,256.420013,257.480011,4244800,257.480011
2017-02-06,251.00,257.820007,250.630005,257.769989,3562500,257.769989
2017-02-03,251.910004,252.179993,249.679993,251.330002,2186700,251.330002
2017-02-02,248.339996,252.419998,247.710007,251.550003,2499800,251.550003
2017-02-01,253.050003,253.199997,249.050003,249.240005,3958800,249.240005
2017-01-31,249.240005,255.889999,247.699997,251.929993,4116100,251.929993
2017-01-30,252.529999,255.289993,247.100006,250.630005,3801100,250.630005
2017-01-27,251.380005,253.00,248.520004,252.949997,3166300,252.949997
2017-01-26,254.289993,255.740005,250.75,252.509995,3152100,252.509995
2017-01-25,257.309998,258.459991,251.800003,254.470001,5142600,254.470001
2017-01-24,250.00,254.800003,249.649994,254.610001,4965500,254.610001
2017-01-23,245.850006,250.889999,245.50,248.919998,6262900,248.919998
2017-01-20,245.460007,246.00,243.009995,244.729996,4204300,244.729996
2017-01-19,247.25,248.679993,240.75,243.759995,7732300,243.759995
2017-01-18,236.649994,239.710007,235.580002,238.360001,3769000,238.360001
2017-01-17,236.699997,239.960007,234.369995,235.580002,4617500,235.580002
2017-01-13,230.00,237.850006,229.589996,237.75,6093000,237.75
2017-01-12,229.059998,230.699997,225.580002,229.589996,3790200,229.589996
2017-01-11,229.070007,229.979996,226.679993,229.729996,3650800,229.729996
2017-01-10,232.00,232.00,226.889999,229.869995,3660000,229.869995
2017-01-09,228.970001,231.919998,228.00,231.279999,3957000,231.279999
2017-01-06,226.929993,230.309998,225.449997,229.009995,5527900,229.009995
2017-01-05,226.419998,227.479996,221.949997,226.75,5911700,226.75
2017-01-04,214.75,228.00,214.309998,226.990005,11213500,226.990005
2017-01-03,214.860001,220.330002,210.960007,216.990005,5923300,216.990005
2016-12-30,216.300003,217.50,211.679993,213.690002,4642600,213.690002
2016-12-29,218.559998,219.199997,214.119995,214.679993,4045000,214.679993
2016-12-28,221.529999,223.800003,217.199997,219.740005,3782500,219.740005
2016-12-27,214.880005,222.25,214.419998,219.529999,5915700,219.529999
2016-12-23,208.00,213.449997,207.710007,213.339996,4670500,213.339996
2016-12-22,208.220001,209.990005,206.50,208.449997,3111100,208.449997
2016-12-21,208.449997,212.229996,207.410004,207.699997,5207600,207.699997
2016-12-20,203.050003,209.00,202.50,208.789993,4689100,208.789993
2016-12-19,202.490005,204.449997,199.839996,202.729996,3488100,202.729996
2016-12-16,198.080002,202.589996,197.600006,202.490005,3796900,202.490005
2016-12-15,198.410004,200.740005,197.389999,197.580002,3219600,197.580002
2016-12-14,198.740005,203.00,196.759995,198.690002,4150900,198.690002
2016-12-13,193.179993,201.279999,193.00,198.149994,6823900,198.149994
2016-12-12,192.800003,194.419998,191.179993,192.429993,2438900,192.429993
2016-12-09,190.869995,193.839996,190.809998,192.179993,2722500,192.179993
2016-12-08,192.050003,192.50,189.539993,192.289993,3194100,192.289993
2016-12-07,186.149994,193.399994,185.00,193.149994,5461900,193.149994
2016-12-06,185.520004,186.580002,182.679993,185.850006,3391600,185.850006
2016-12-05,182.509995,188.889999,182.509995,186.800003,4072200,186.800003
2016-12-02,182.880005,184.880005,180.00,181.470001,4042300,181.470001
2016-12-01,188.25,188.529999,181.00,181.880005,5126400,181.880005
2016-11-30,191.00,191.889999,187.50,189.399994,3547100,189.399994
2016-11-29,195.559998,196.729996,189.50,189.570007,4439300,189.570007
2016-11-28,195.479996,199.350006,194.550003,196.119995,4529200,196.119995
2016-11-25,193.639999,197.240005,193.639999,196.649994,2366100,196.649994
2016-11-23,190.610001,195.639999,189.00,193.139999,4891900,193.139999
2016-11-22,185.839996,191.470001,183.710007,191.169998,5603400,191.169998
2016-11-21,185.039993,188.889999,184.410004,184.520004,4361000,184.520004
2016-11-18,190.649994,193.00,185.00,185.020004,5210300,185.020004
2016-11-17,183.490005,189.490005,182.110001,188.660004,4887100,188.660004
2016-11-16,182.649994,184.729996,181.210007,183.929993,3434400,183.929993
2016-11-15,182.779999,186.429993,182.050003,183.770004,3902000,183.770004
2016-11-14,188.00,188.25,178.190002,181.449997,6552200,181.449997
2016-11-11,184.240005,188.880005,183.00,188.559998,3988500,188.559998
2016-11-10,191.050003,191.610001,180.419998,185.350006,6750300,185.350006
